# S. cerevisiae 5' and 3' UTR estimates.
# 
# Extensive transcriptional heterogeneity revealed by isoform profiling
# Vicent Pelechano Wu Wei, & Lars M. Steinmetz, Nature 2013
# Supplementary Data 3, http://www.nature.com/nature/journal/v497/n7447/full/nature12121.html
# header annotated by Edward Wallace
# 
# Column key
#   chr: chromosome
#   strand: DAN strand (determined from annotation)
#   gene: systematic ORF name
#   type: Verified - this file only includes verified ORFs
#   mTIF_number: number of detected reads with median 5' UTR and median 3' UTR length
#   median5: median 5' UTR length
#   median3: median 3' UTR length
#   sd5: standard deviation of 5' UTR length (interquartile range would be better)
#   sd3: standard deviation of 3' UTR length
#
chr	strand	gene	type	mTIF_number	median5	median3	sd5	sd3
14	-	YNL197C	Verified	16	338	684	84.6077222637902	305.321790629711
14	-	YNL185C	Verified	33	97	127	24.7564653324657	72.0620918080899
14	-	YNL183C	Verified	7	204	122	8.47966755862291	25.5398847743234
14	-	YNL182C	Verified	78	60	94	150.318089304075	55.8277001248672
14	-	YNL180C	Verified	23	192	91	55.1438650241563	12.1346203837494
14	-	YNL177C	Verified	59	44	187	8.44001074729041	58.8761888266721
14	-	YNL176C	Uncharacterized	22	171	251	37.7696366747875	39.2395517844231
14	-	YNL175C	Verified	27	36	121	22.0729817699495	50.5615756723713
14	-	YNL173C	Verified	29	52	103	40.6014207812747	37.9335366393702
14	-	YNL169C	Verified	83	107	111	191.734240048394	54.0082110843462
14	-	YNL168C	Uncharacterized	56	41	156	48.8565319510679	57.4826004165552
14	-	YNL167C	Verified	24	350	211.5	29.4996929485371	42.7092461903149
14	-	YNL166C	Verified	30	22	95	11.9069186880434	14.5168946364247
14	-	YNL164C	Verified	26	165	123	41.9614658393223	95.2155126339918
14	-	YNL163C	Verified	30	62	127	22.0314560905825	9.07624156352949
14	-	YNL159C	Verified	30	24	461	11.5230902623993	210.28751254184
14	-	YNL156C	Verified	69	179	118	54.046789113413	46.8010472336398
14	-	YNL154C	Verified	53	214	184	60.7959839881355	42.7827315515625
14	-	YNL153C	Verified	60	28	231	191.217191713454	40.9531770667967
14	-	YNL151C	Verified	29	50	145	14.4259618183411	37.1849657103089
14	-	YNL149C	Verified	73	33	111	68.5527605142551	26.5558270112158
14	-	YNL148C	Verified	31	24	166	232.062686191858	48.5710431899413
14	-	YNL144C	Uncharacterized	1	115	63	NA	NA
14	-	YNL140C	Dubious	27	821	187	562.384060859509	295.390094099832
14	-	YNL137C	Verified	50	94	160	70.6099836844505	83.072795714091
14	-	YNL135C	Verified	172	31	177	16.2213666174623	139.203512811481
14	-	YNL134C	Uncharacterized	50	58.5	68	138.219064516869	50.0893731855615
14	-	YNL133C	Verified	10	31	114	14.42836712098	4.49814776695179
14	-	YNL130C	Verified	91	42	104	123.280497543128	64.5543944381003
14	-	YNL130C-A	Uncharacterized	1	464	19	NA	NA
14	-	YNL125C	Verified	18	197.5	97	270.640247913812	17.459944822439
14	-	YNL121C	Verified	69	29	216	16.7852516150863	65.4004126993452
14	-	YNL118C	Verified	28	52	141.5	18.0731538168879	24.5228270723228
14	-	YNL115C	Uncharacterized	25	35	153	43.4906886586083	138.803818391282
14	-	YNL114C	Dubious	2	221	303	19.7989898732233	148.492424049175
14	-	YNL111C	Verified	49	124	241	144.601152129846	54.9763863965657
14	-	YNL110C	Verified	102	46	115	26.4132830605087	88.1037784189465
14	-	YNL108C	Uncharacterized	35	31	154	57.4836768939122	23.5924785051678
14	-	YNL106C	Verified	2	102	79	0	4.24264068711928
14	-	YNL104C	Verified	173	117	116	54.2259038561089	27.5091046776642
14	-	YNL099C	Verified	41	33	256	18.6035991797024	86.5488653741976
14	-	YNL098C	Verified	41	187	120	101.688632839568	18.0054192384187
14	-	YNL097C	Verified	18	108	122.5	38.3267684063056	20.4665357343963
14	-	YNL096C	Verified	128	39	194	187.177971327545	56.4994942620735
14	-	YNL095C	Uncharacterized	36	188	187	49.5310308379809	61.0903247476863
14	-	YNL084C	Verified	41	60	77	15.8007023616658	52.9448286242271
14	-	YNL081C	Verified	65	34	186	29.5146801804432	38.7884610617444
14	-	YNL080C	Verified	16	172	98	64.1029120503377	11.774973460692
14	-	YNL079C	Verified	67	35	180	39.8019179562825	65.3518570459766
14	-	YNL074C	Verified	63	46	157	24.6780291013626	95.2385744995622
14	-	YNL069C	Verified	92	23	164	28.1184359542988	65.4489320694395
14	-	YNL068C	Verified	12	186.5	170	51.1292924403863	148.995093472194
14	-	YNL064C	Verified	122	175	144	48.2762375197551	55.3408554610377
14	-	YNL062C	Verified	70	43	181	12.1578983691106	82.862234440548
14	-	YNL059C	Verified	34	16	113.5	14.1128946992261	31.7573801547908
14	-	YNL058C	Uncharacterized	37	38	112	18.6342221258156	236.62835941721
14	-	YNL055C	Verified	125	48	82	45.4492868747064	42.0577912692953
14	-	YNL050C	Uncharacterized	11	35	63	16.7858165235903	6.94785774701291
14	-	YNL049C	Verified	32	14	109	64.5732579723316	39.2131144742954
14	-	YNL047C	Verified	18	32	83	76.8588384361333	18.1846915436019
14	-	YNL043C	Dubious	28	117	459	19.0075173098886	221.3790203134
14	-	YNL041C	Verified	9	55	179	9.87420882906575	37.8729601577578
14	-	YNL037C	Verified	68	105	126	37.8064127676305	34.5601834114975
14	-	YNL035C	Uncharacterized	10	40.5	214	23.1969825623938	19.5209289396449
14	-	YNL031C	Verified	111	30	250	31.6151535836525	60.5189447193411
14	-	YNL029C	Verified	16	45	84	130.751927965391	19.3648091478675
14	-	YNL025C	Verified	25	53	697	40.2929687828203	288.51139781067
14	-	YNL024C-A	Verified	65	63	269	26.9660844680584	47.1010983050126
14	-	YNL024C	Uncharacterized	17	19	103	18.2004767229097	14.3265487818944
14	-	YNL023C	Verified	9	49	83	6.74536878161602	97.7279386869487
14	-	YNL022C	Uncharacterized	54	22.5	98.5	14.4581615242422	35.0424520423908
14	-	YNL020C	Verified	34	124	152	45.5348586377365	34.0046657174069
14	-	YNL011C	Uncharacterized	10	172.5	81	116.868824851721	0
14	-	YNL008C	Verified	7	27	39	17.2129519341022	5.66946709513841
14	-	YNL007C	Verified	60	129.5	68	28.7142555985049	92.9527308339649
14	-	YNL005C	Verified	58	55	82	78.3812560158094	53.2801383232619
14	-	YNL003C	Verified	46	41	186	25.5166517573958	239.248307532164
14	-	YNL002C	Verified	41	32	82	21.3906464628248	27.5684956285161
14	-	YNR001C	Verified	137	119	185	48.6926342246671	36.4874255618361
14	-	YNR002C	Verified	25	111	148	69.3870064685505	3.56931365951495
14	-	YNR003C	Verified	31	29	100	23.1872694029632	167.732313619821
14	-	YNR007C	Verified	8	44.5	303	18.8409697960891	86.9741340859454
14	-	YNR011C	Verified	14	10	157	5.31274643901577	22.3406444760306
14	-	YNR013C	Verified	18	33.5	102	26.2489339964066	9.16390332680384
14	-	YNR022C	Verified	54	33	113	20.2628861777973	34.78582267418
14	-	YNR026C	Verified	39	36	294	13.6700565230773	52.1219114885474
14	-	YNR029C	Uncharacterized	43	29	88	22.8058637133539	40.6880605635763
14	-	YNR032C-A	Verified	134	32	141	56.4552848899895	84.7067836642563
14	-	YNR035C	Verified	23	21	68	16.7629367185714	33.6851851650654
14	-	YNR036C	Verified	15	10	163	10.6180439414638	44.4422578827211
14	-	YNR037C	Verified	30	22	133	17.7007370455025	22.9837773872901
14	-	YNR039C	Verified	18	39.5	62	23.858036012064	8.47005490332616
14	-	YNR041C	Verified	22	28	42	25.3493342040525	8.74358144299099
14	-	YNR049C	Verified	43	36	95	84.0791168834601	30.789914357385
14	-	YNR050C	Verified	85	60	102	118.561466288653	79.0029304849515
14	-	YNR051C	Verified	41	741	437	83.2351795934341	142.897972301236
14	-	YNR052C	Verified	49	94	65	31.8665104740999	18.9370376394468
14	-	YNR053C	Verified	55	38	185	16.5465367611437	66.678115178603
14	-	YNR054C	Verified	63	35	58	25.0362972548964	61.7955600689858
14	-	YNR055C	Verified	84	421.5	84	107.31199921251	76.5295288724783
14	-	YNR056C	Verified	2	322.5	142	297.691954879537	25.4558441227157
14	-	YNR057C	Verified	3	103	89	55.2931581059839	0
14	-	YNR061C	Uncharacterized	50	83.5	319	25.5542959366195	41.2701404140562
14	-	YNR067C	Verified	16	46	105	5.41602560309064	58.3180932472933
14	-	YNR069C	Verified	1	156	935	NA	NA
14	-	YNR071C	Uncharacterized	1	388	130	NA	NA
14	-	YNR073C	Uncharacterized	4	66.5	132	77.0562565056639	0
14	+	YNL327W	Verified	9	31	118	11.413929112176	33.4655710312023
14	+	YNL323W	Verified	32	62	130	22.0970869120796	27.0301317827633
14	+	YNL321W	Verified	10	26.5	126.5	10.2198064778373	26.4912983617053
14	+	YNL320W	Uncharacterized	29	57	176	23.4610567167383	37.9681289733112
14	+	YNL317W	Verified	20	11	97.5	17.5661157075955	16.0999346190238
14	+	YNL314W	Verified	8	17	95	22	25.6511626024464
14	+	YNL312W	Verified	29	39	89	9.73174683968526	37.7995425728832
14	+	YNL309W	Verified	18	65	186.5	21.3272050021238	60.3043750241956
14	+	YNL306W	Verified	17	51	106	22.5112716864502	15.7477822901774
14	+	YNL304W	Verified	7	38	127	17.468338705866	34.4756642948534
14	+	YNL300W	Uncharacterized	35	92	256	34.2365228345158	78.8914262949856
14	+	YNL299W	Verified	29	84	64	22.7790306302354	22.1224759212593
14	+	YNL298W	Verified	2	165.5	103.5	33.2340187157677	3.53553390593274
14	+	YNL295W	Uncharacterized	30	137	137	29.3508503078378	26.0274170209341
14	+	YNL293W	Verified	19	64	101	33.4105246575796	25.3202874996381
14	+	YNL292W	Verified	17	14	136	18.3557572311635	13.5326402797524
14	+	YNL290W	Verified	39	17	99	13.4514170548209	25.403969638903
14	+	YNL289W	Verified	15	81	131	33.2425430234612	9.73848526404878
14	+	YNL288W	Verified	24	136	152	24.0884541469229	39.4509188739629
14	+	YNL287W	Verified	15	195	232	11.3841995766062	7.94804558186656
14	+	YNL286W	Verified	24	100.5	81	28.8835430300892	20.4120151459585
14	+	YNL281W	Verified	50	29	186.5	87.5606751729034	28.3105879090333
14	+	YNL278W	Verified	8	129	192.5	26.5353537756707	11.4945639325726
14	+	YNL277W-A	Uncharacterized	3	2	318	15.5884572681199	10.9696551146029
14	+	YNL277W	Verified	12	110	120	24.5091201330641	479.872986667653
14	+	YNL275W	Verified	39	80	94	95.9871013039468	18.3878590467701
14	+	YNL273W	Verified	1	49	54	NA	NA
14	+	YNL269W	Verified	1	608	533	NA	NA
14	+	YNL268W	Verified	82	55	142	43.1169777809154	74.5479168054353
14	+	YNL267W	Verified	4	91.5	131	26.2472220752343	24.5
14	+	YNL261W	Verified	14	58.5	124	30.9186276936985	168.4845184788
14	+	YNL256W	Verified	7	52	60	15.0427960926722	7.93725393319377
14	+	YNL253W	Verified	14	32	151	18.7840533256446	11.6715583674707
14	+	YNL247W	Verified	17	25	102	19.119592661179	38.7500474383011
14	+	YNL246W	Verified	48	7	295	12.5806441163789	237.302870783877
14	+	YNL243W	Verified	10	50	80	12.7174420908189	9.28619046398109
14	+	YNL239W	Verified	80	58	122	76.3322092624475	19.7246833412198
14	+	YNL238W	Verified	16	271.5	127	21.2821325685812	5.16397779494322
14	+	YNL237W	Verified	30	55	184	13.7732457630936	42.7874323582999
14	+	YNL236W	Verified	12	35.5	91	20.0763693445953	17.4042836942257
14	+	YNL234W	Uncharacterized	2	47.5	95	20.5060966544099	50.9116882454314
14	+	YNL233W	Verified	11	162	85	35.2500161186295	75.5809018686118
14	+	YNL232W	Verified	23	46	118	290.992705992283	54.473222924757
14	+	YNL228W	Dubious	1	608	185	NA	NA
14	+	YNL223W	Verified	35	13	81	16.1983503673013	229.885583524946
14	+	YNL222W	Verified	21	37	176	13.6277028773849	39.713138044397
14	+	YNL220W	Verified	92	52	115	41.4022372107872	24.2445141094879
14	+	YNL218W	Verified	25	206	181	103.721711002728	118.138590928903
14	+	YNL217W	Uncharacterized	47	32	107	42.741851444923	18.1537273538043
14	+	YNL216W	Verified	19	83	136	38.4687159294817	35.4452877129335
14	+	YNL215W	Verified	61	70	59	29.7332585948239	27.617943798772
14	+	YNL214W	Verified	16	21	256.5	55.4634639500035	12.5510623720332
14	+	YNL212W	Verified	41	60	136	17.0864016677362	20.519740644013
14	+	YNL209W	Verified	114	36	113	28.0707472820575	25.5200710377615
14	+	YNL208W	Verified	101	39	111	46.4802502506854	18.5320701423877
14	+	YNL207W	Verified	66	118	154	18.4673592222428	133.137443222704
14	+	YNL202W	Verified	30	28	98	39.4310689102172	89.7950156054678
14	+	YNL193W	Uncharacterized	25	15	67	16.1738472026087	23.775898160392
14	+	YNL192W	Verified	4	148	85	5.37742193496723	52
14	+	YNL191W	Verified	22	62	89	26.170106206786	14.2310099789736
14	+	YNL190W	Uncharacterized	122	228.5	565	54.2649893257352	93.2661212193067
14	+	YNL189W	Verified	85	192	140	55.9894147658853	57.1937392511087
14	+	YNL188W	Verified	10	62	22	25.3464878128005	20.6346526234121
14	+	YNL187W	Uncharacterized	36	183	372	28.3281647946866	106.583568822109
14	+	YNL186W	Verified	18	199.5	132	32.7238395241545	58.3652293750312
14	+	YNL181W	Uncharacterized	26	69	92	25.6504610844748	18.4654771439529
14	+	YNL178W	Verified	138	23	86	24.2495445411189	55.4785171277053
14	+	YNL170W	Dubious	1	923	967	NA	NA
14	+	YNL165W	Uncharacterized	23	47	151	29.4075223631897	43.6395132262552
14	+	YNL162W-A	Uncharacterized	23	25	375	13.5372418533484	40.8143875275498
14	+	YNL162W	Verified	32	30	90	36.6566319968821	15.3915299287753
14	+	YNL161W	Verified	39	140	122	31.5180260313409	171.857927074999
14	+	YNL160W	Verified	23	55	228	342.12725020958	69.4064616371995
14	+	YNL157W	Verified	27	37	81	183.746372330801	30.330703370538
14	+	YNL155W	Uncharacterized	29	115	102	20.1965709424276	27.2519715018733
14	+	YNL152W	Verified	13	36	79	141.240429673514	174.626341009479
14	+	YNL147W	Verified	76	67	48	44.6970523774003	44.8658272646382
14	+	YNL146W	Uncharacterized	20	104	310	27.5365307603516	93.5804044940134
14	+	YNL145W	Verified	2	41	172	0	4.24264068711928
14	+	YNL142W	Verified	4	302.5	81	29.1547594742265	35.6405667743935
14	+	YNL141W	Verified	54	25	94	22.5321030391191	33.7961424615742
14	+	YNL138W-A	Verified	23	38	203	19.7629229247509	56.1256354665294
14	+	YNL138W	Verified	92	26	145	52.5008167752086	54.9822453208812
14	+	YNL136W	Verified	20	20	124	15.9723445202539	22.1750808459928
14	+	YNL132W	Verified	25	91	94	21.0989731187721	23.1413770837721
14	+	YNL131W	Verified	56	47	292	18.0838953969346	71.4346400019472
14	+	YNL129W	Verified	68	59	123	48.612737015885	78.1513847456628
14	+	YNL127W	Verified	1	53	154	NA	NA
14	+	YNL126W	Verified	6	59	84.5	25.335087658555	21.3822356174466
14	+	YNL124W	Verified	25	28	105	35.4011299254699	86.4676625488782
14	+	YNL123W	Verified	14	33	83	9.85750118794462	20.7327314612946
14	+	YNL119W	Verified	52	22	132	21.4511265336484	37.4242321542855
14	+	YNL117W	Verified	2	34.5	85.5	40.3050865276332	4.94974746830583
14	+	YNL116W	Verified	33	48	150	17.3285978379759	17.8400405115724
14	+	YNL113W	Verified	61	40	179	29.6017832869996	28.421726469712
14	+	YNL112W	Verified	74	43.5	130.5	25.4537824080134	76.4326054063094
14	+	YNL109W	Dubious	1	95	376	NA	NA
14	+	YNL107W	Verified	19	40	167	50.6160874040415	14.4215968651308
14	+	YNL103W-A	Dubious	2	689.5	305	57.2756492761104	7.07106781186548
14	+	YNL103W	Verified	11	156	83	22.8353792491946	4.33589667773576
14	+	YNL101W	Verified	30	187	198	14.0524469174524	58.4876546557172
14	+	YNL100W	Verified	26	42	116	14.2412726311185	23.5932193648938
14	+	YNL097W-A	Dubious	1	129	21	NA	NA
14	+	YNL094W	Verified	36	266	75	69.0738505181	68.5634163639186
14	+	YNL093W	Verified	2	173.5	306	122.329473145273	43.8406204335659
14	+	YNL092W	Uncharacterized	5	65	96	21.915747762739	67.6017751246223
14	+	YNL091W	Verified	8	136	72	20.2907438432968	4.35685010726131
14	+	YNL090W	Verified	43	159	164	12.4868923523892	115.479994000677
14	+	YNL087W	Verified	9	104	184	379.125675439923	11.0679718105893
14	+	YNL086W	Uncharacterized	49	92	93	20.459807953561	69.5271627534463
14	+	YNL085W	Verified	18	266	295	32.1412324519364	54.1488205895736
14	+	YNL083W	Verified	61	18	285	10.1823269158265	45.2693638186627
14	+	YNL082W	Verified	10	58	83	18.2135480709645	10.0049987506246
14	+	YNL078W	Verified	41	20	151	102.265681008807	73.2173343463178
14	+	YNL077W	Verified	7	148	91	23.6985030670515	17.2792195590955
14	+	YNL076W	Verified	10	258	66	14.6424041741785	13.6446977899028
14	+	YNL075W	Verified	28	59	73	32.2999336576055	44.1486186545007
14	+	YNL073W	Verified	15	8	93	9.24430326510023	25.6394413429964
14	+	YNL072W	Verified	19	21	76	24.1786721540804	7.46022591884682
14	+	YNL071W	Verified	99	46	155	30.8230665351918	58.0265561649745
14	+	YNL070W	Verified	47	73	143	33.013074527098	36.4560358951915
14	+	YNL067W	Verified	177	33	230	18.0620097639463	84.4182591363
14	+	YNL066W	Verified	125	195	198	44.3065683618129	176.430119584991
14	+	YNL065W	Verified	26	93	130.5	21.26698416289	55.8319043062436
14	+	YNL063W	Verified	24	124	51	68.4678994921676	13.7708340185051
14	+	YNL061W	Verified	4	30.5	154	14.4337567297406	10.9048918686371
14	+	YNL057W	Dubious	1	1218	1191	NA	NA
14	+	YNL056W	Verified	114	49	106	194.559861000408	54.8067500208662
14	+	YNL053W	Verified	54	112.5	134	43.498254943029	17.5102745120421
14	+	YNL052W	Verified	82	19	270.5	11.8143829582986	49.5878663486274
14	+	YNL051W	Verified	14	6	48.5	18.1465341951763	35.5737895857962
14	+	YNL048W	Verified	30	27	102.5	13.5944545827443	25.6691818442218
14	+	YNL046W	Uncharacterized	33	170	154	176.498782080097	7.41389972220485
14	+	YNL045W	Verified	22	10	72	15.139538556562	61.0510573350831
14	+	YNL044W	Verified	110	71	157	21.6374112277139	38.5258608161629
14	+	YNL042W	Verified	9	765	103	341.261426345128	41.1352781820071
14	+	YNL040W	Uncharacterized	80	35	153	248.16521650615	54.7543651805873
14	+	YNL039W	Verified	37	33	75	22.0411504307809	44.3349081885153
14	+	YNL038W	Verified	18	15.5	110.5	12.0159208112061	7.55286380348454
14	+	YNL036W	Verified	14	51	99.5	45.855063113977	41.0097817331694
14	+	YNL033W	Uncharacterized	1	12	111	NA	NA
14	+	YNL032W	Verified	11	140	130	22.1868101685336	34.1906419945575
14	+	YNL030W	Verified	94	30	176	37.4573669041533	36.4737332740019
14	+	YNL027W	Verified	12	109	105	20.6373814993936	9.39172750108016
14	+	YNL026W	Verified	50	19	122	10.0532459982854	77.4383467735489
14	+	YNL021W	Verified	17	65	151	28.7933815924669	544.157389645571
14	+	YNL016W	Verified	266	58	459	34.4753951789955	202.18912431625
14	+	YNL015W	Verified	2	44	88	12.7279220613579	0
14	+	YNL012W	Verified	1	11	159	NA	NA
14	+	YNL010W	Uncharacterized	134	39	146	16.9724753575338	40.0952805556582
14	+	YNL009W	Verified	11	34	442	58.4061017982944	271.725730705196
14	+	YNL006W	Verified	59	19	219	18.4284358322633	121.124448756224
14	+	YNL004W	Verified	33	27	138	70.6090790582524	31.964646664145
14	+	YNL001W	Verified	35	44	67	26.7802448197368	26.2397799232419
14	+	YNR001W-A	Dubious	1	57	325	NA	NA
14	+	YNR004W	Uncharacterized	26	26	401	90.0681195198731	117.002327393025
14	+	YNR006W	Verified	27	28	106	28.0690540430524	18.9703622494312
14	+	YNR008W	Verified	27	55	245	18.363456216533	93.4679127414896
14	+	YNR009W	Verified	47	54	163	120.888037740817	44.807905341899
14	+	YNR010W	Verified	39	32	99	24.3704540035692	22.3970730206435
14	+	YNR012W	Verified	16	65.5	79	43.094469869501	11.0325276644415
14	+	YNR014W	Uncharacterized	13	44	163	22.4987179121902	12.1407345699276
14	+	YNR015W	Verified	13	19	100	10.2419449274752	25.1854658941956
14	+	YNR017W	Verified	195	180	232	113.537691080086	58.6110099642539
14	+	YNR018W	Verified	62	50	126	24.52931312814	369.018811350612
14	+	YNR021W	Uncharacterized	56	32	181.5	18.6521037426338	45.4924569172037
14	+	YNR023W	Verified	21	40	109	15.2989261994802	15.11999622071
14	+	YNR024W	Verified	50	20	105.5	13.7547765358446	44.0052176869229
14	+	YNR027W	Verified	16	46	253	21.605169134569	16.7619360456959
14	+	YNR028W	Verified	32	67	90	22.37183479144	18.9812088741097
14	+	YNR030W	Verified	64	71	140	19.824402751267	51.8056861460544
14	+	YNR032W	Verified	30	105	121	30.8977550053044	40.0297159735057
14	+	YNR033W	Verified	10	10.5	65	136.754605853778	14.2735186038108
14	+	YNR034W	Verified	26	106	262	16.227090359595	61.0358910805765
14	+	YNR034W-A	Uncharacterized	25	106	103	83.6216279838336	20.5282731860232
14	+	YNR038W	Verified	31	20	142	15.6826731318082	43.6871822446026
14	+	YNR040W	Uncharacterized	19	5	65	11.5690148786817	32.8301494582387
14	+	YNR043W	Verified	76	20	163	16.2706926280503	165.151003205094
14	+	YNR044W	Verified	5	123	69	13.6565002837477	2.68328157299975
14	+	YNR045W	Verified	30	42.5	49	18.8992793148493	36.8882126143983
14	+	YNR046W	Verified	92	33	136	331.005038877151	20.1553539863328
14	+	YNR047W	Verified	17	65	235	15.9691798750704	51.9139559610844
14	+	YNR048W	Verified	19	51	188	18.9386513411035	36.6321208872999
14	+	YNR058W	Verified	1	266	30	NA	NA
14	+	YNR059W	Verified	33	82	96	31.9516087706128	63.577544515864
14	+	YNR060W	Verified	1	30	60	NA	NA
14	+	YNR063W	Uncharacterized	1	81	1001	NA	NA
14	+	YNR072W	Verified	1	537	90	NA	NA
15	-	YOL159C-A	Uncharacterized	35	75	531	35.2217942461194	64.5729735072114
15	-	YOL159C	Verified	31	32	69	61.9203616171264	60.0784970388875
15	-	YOL158C	Verified	99	82	152	88.2761988362265	79.8775616857039
15	-	YOL157C	Verified	5	54	144	145.437271701583	22.0113607030551
15	-	YOL155C	Verified	7	54	105	5.39841246505462	25.579009251449
15	-	YOL147C	Verified	56	22	142	92.422742394328	28.172474362191
15	-	YOL145C	Verified	2	51	126	0	15.556349186104
15	-	YOL143C	Verified	32	45.5	73	49.2655739253441	28.0647113684347
15	-	YOL139C	Verified	70	59	120	25.7920855500022	16.3425038691204
15	-	YOL136C	Verified	36	231	334	31.456646911593	69.899315345104
15	-	YOL135C	Verified	45	32	119	18.2169030176799	36.0393724090246
15	-	YOL128C	Verified	12	10.5	179.5	131.411999590462	40.1802755771354
15	-	YOL126C	Verified	26	121	239	52.9350981427693	19.5387189565114
15	-	YOL124C	Verified	52	28	113	12.79250522944	62.1902641840025
15	-	YOL122C	Verified	32	40	129.5	43.5237120207424	36.3738983870435
15	-	YOL121C	Verified	127	30	86	23.9430671842963	39.9677378955945
15	-	YOL120C	Verified	117	25	114	20.3205414096924	52.2634129993789
